'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:04.948 01/01/2011]',-38.901,6.700,-1.600,-0.500,-9.500,0.500
'[00:00:04.949 01/01/2011]',-37.801,7.600,1.200,0.600,-9.200,0.500
'[00:00:04.950 01/01/2011]',-33.501,8.500,4.300,1.700,-8.800,0.500
'[00:00:04.951 01/01/2011]',-27.900,9.400,7.300,2.600,-8.500,0.500
'[00:00:04.952 01/01/2011]',-22.400,10.400,10.200,3.300,-8.400,0.500
'[00:00:04.953 01/01/2011]',-17.700,11.500,13.000,3.900,-8.500,0.500
'[00:00:04.954 01/01/2011]',-13.600,12.700,15.900,4.700,-8.600,0.500
'[00:00:04.955 01/01/2011]',-9.900,14.100,18.900,5.800,-8.500,0.500
'[00:00:04.956 01/01/2011]',-6.800,15.400,21.800,7.100,-8.200,0.500
'[00:00:04.957 01/01/2011]',-4.800,16.500,24.400,8.500,-7.300,0.500
'[00:00:04.958 01/01/2011]',-4.500,17.400,26.500,9.800,-6.000,0.500
'[00:00:04.959 01/01/2011]',-5.800,17.900,28.100,11.000,-4.300,0.500
'[00:00:04.960 01/01/2011]',-8.200,18.200,29.600,12.000,-2.000,0.500
'[00:00:04.961 01/01/2011]',-10.500,18.300,31.200,13.300,0.700,0.500
'[00:00:04.962 01/01/2011]',-11.900,18.200,33.201,14.900,3.800,0.500
'[00:00:04.963 01/01/2011]',-11.800,18.100,35.401,17.000,7.400,0.500
'[00:00:04.964 01/01/2011]',-11.000,18.000,37.701,19.300,11.300,0.500
'[00:00:04.965 01/01/2011]',-10.300,17.800,39.701,21.600,15.400,0.500
'[00:00:04.966 01/01/2011]',-10.300,17.400,41.101,23.600,19.600,0.500
'[00:00:04.967 01/01/2011]',-11.400,16.500,41.901,25.100,24.000,0.500
'[00:00:04.968 01/01/2011]',-12.900,15.100,42.101,26.100,28.600,0.500
'[00:00:04.969 01/01/2011]',-14.400,13.200,41.801,26.900,33.501,0.500
'[00:00:04.970 01/01/2011]',-15.400,11.100,41.101,27.700,38.801,0.500
'[00:00:04.971 01/01/2011]',-16.100,8.900,39.701,28.600,44.401,0.500
'[00:00:04.972 01/01/2011]',-16.800,6.800,37.701,29.600,50.101,0.500
'[00:00:04.973 01/01/2011]',-17.800,4.800,35.101,30.500,55.801,0.500
'[00:00:04.974 01/01/2011]',-19.300,2.600,32.100,31.200,61.401,0.500
'[00:00:04.975 01/01/2011]',-20.900,0.300,28.900,31.700,66.901,0.500
'[00:00:04.976 01/01/2011]',-22.000,-2.300,25.400,32.100,72.301,0.500
'[00:00:04.977 01/01/2011]',-22.700,-5.100,21.800,32.600,77.601,0.500
'[00:00:04.978 01/01/2011]',-23.000,-7.900,18.100,33.201,82.701,0.500
'[00:00:04.979 01/01/2011]',-23.400,-10.500,14.400,33.901,87.601,0.500
'[00:00:04.980 01/01/2011]',-24.200,-12.900,10.800,34.501,92.101,0.500
'[00:00:04.981 01/01/2011]',-25.400,-15.200,7.600,34.601,96.101,0.500
'[00:00:04.982 01/01/2011]',-26.600,-17.100,4.800,34.201,99.202,0.500
'[00:00:04.983 01/01/2011]',-27.200,-18.900,2.500,32.901,100.902,0.500
'[00:00:04.984 01/01/2011]',-26.800,-20.300,0.500,31.000,100.902,0.500
'[00:00:04.985 01/01/2011]',-25.600,-21.500,-1.500,28.700,99.002,0.500
'[00:00:04.986 01/01/2011]',-23.900,-22.500,-3.800,26.100,95.201,0.500
'[00:00:04.987 01/01/2011]',-22.300,-23.200,-6.400,23.400,90.001,0.500
'[00:00:04.988 01/01/2011]',-21.200,-23.700,-9.400,20.700,83.701,0.500
'[00:00:04.989 01/01/2011]',-20.600,-23.800,-12.700,17.700,77.001,0.500
'[00:00:04.990 01/01/2011]',-19.900,-23.600,-16.400,14.300,70.101,0.500
'[00:00:04.991 01/01/2011]',-18.700,-23.500,-20.200,10.500,63.301,0.500
'[00:00:04.992 01/01/2011]',-16.900,-23.600,-24.300,6.600,56.901,0.500
'[00:00:04.993 01/01/2011]',-14.800,-24.100,-28.600,3.000,50.901,0.500
'[00:00:04.994 01/01/2011]',-12.700,-25.100,-32.801,0.000,45.401,0.500
'[00:00:04.995 01/01/2011]',-11.100,-26.200,-36.801,-2.400,40.201,0.500
'[00:00:04.996 01/01/2011]',-10.100,-26.900,-40.401,-4.400,35.001,0.500
'[00:00:04.997 01/01/2011]',-9.200,-26.800,-43.501,-6.300,29.600,0.500
'[00:00:04.998 01/01/2011]',-8.100,-26.000,-45.901,-8.300,23.900,0.500
'[00:00:04.999 01/01/2011]',-6.700,-24.700,-47.601,-10.600,17.900,0.500
'[00:00:05.000 01/01/2011]',-4.900,-23.200,-48.401,-12.700,12.000,0.708
'[00:00:05.001 01/01/2011]',-3.100,-21.900,-48.401,-14.400,6.600,0.708
'[00:00:05.002 01/01/2011]',-1.700,-20.700,-47.601,-15.500,2.100,0.708
'[00:00:05.003 01/01/2011]',-0.800,-19.600,-45.901,-16.000,-1.400,0.708
'[00:00:05.004 01/01/2011]',-0.300,-18.400,-43.801,-16.200,-4.200,0.708
'[00:00:05.005 01/01/2011]',0.300,-16.900,-41.301,-16.400,-6.500,0.708
'[00:00:05.006 01/01/2011]',1.100,-15.400,-38.901,-16.500,-8.500,0.708
'[00:00:05.007 01/01/2011]',2.000,-14.100,-36.601,-16.500,-10.200,0.708
'[00:00:05.008 01/01/2011]',2.600,-13.200,-34.401,-16.400,-11.400,0.708
'[00:00:05.009 01/01/2011]',2.800,-12.700,-32.200,-15.900,-12.100,0.708
'[00:00:05.010 01/01/2011]',2.300,-12.200,-29.800,-15.200,-12.600,0.578
'[00:00:05.011 01/01/2011]',1.700,-11.400,-27.200,-14.300,-13.000,0.578
'[00:00:05.012 01/01/2011]',1.200,-10.100,-24.300,-13.300,-13.400,0.578
'[00:00:05.013 01/01/2011]',1.400,-8.500,-21.200,-12.400,-13.900,0.578
'[00:00:05.014 01/01/2011]',2.200,-6.900,-18.000,-11.300,-14.400,0.578
'[00:00:05.015 01/01/2011]',3.200,-5.600,-14.900,-10.200,-14.500,0.578
'[00:00:05.016 01/01/2011]',3.800,-4.900,-12.100,-9.000,-14.200,0.578
'[00:00:05.017 01/01/2011]',3.500,-4.600,-9.800,-7.900,-13.600,0.578
'[00:00:05.018 01/01/2011]',2.500,-4.300,-8.100,-7.100,-12.900,0.578
'[00:00:05.019 01/01/2011]',1.200,-3.900,-6.700,-6.500,-12.300,0.578
'[00:00:05.020 01/01/2011]',0.100,-3.300,-5.600,-6.000,-12.000,0.668
'[00:00:05.021 01/01/2011]',-0.200,-2.600,-4.600,-5.600,-12.000,0.668
'[00:00:05.022 01/01/2011]',0.100,-2.000,-3.600,-5.000,-12.000,0.668
'[00:00:05.023 01/01/2011]',0.600,-1.800,-2.700,-4.100,-12.000,0.668
'[00:00:05.024 01/01/2011]',0.900,-1.700,-2.000,-3.200,-11.800,0.668
'[00:00:05.025 01/01/2011]',0.700,-1.600,-1.700,-2.600,-11.500,0.668
'[00:00:05.026 01/01/2011]',0.100,-1.300,-1.800,-2.300,-11.100,0.668
'[00:00:05.027 01/01/2011]',-0.500,-0.700,-1.900,-2.500,-10.800,0.668
'[00:00:05.028 01/01/2011]',-0.600,0.000,-1.900,-3.000,-10.700,0.668
'[00:00:05.029 01/01/2011]',0.100,0.600,-1.500,-3.500,-10.800,0.668
'[00:00:05.030 01/01/2011]',1.200,0.800,-0.900,-3.800,-11.000,0.680
'[00:00:05.031 01/01/2011]',2.500,0.700,-0.400,-3.700,-11.200,0.680
'[00:00:05.032 01/01/2011]',3.300,0.400,0.000,-3.300,-11.400,0.680
'[00:00:05.033 01/01/2011]',3.400,0.200,0.000,-2.700,-11.600,0.680
'[00:00:05.034 01/01/2011]',2.800,0.100,-0.100,-2.200,-11.700,0.680
'[00:00:05.035 01/01/2011]',2.100,0.400,-0.100,-1.800,-11.800,0.680
'[00:00:05.036 01/01/2011]',2.000,0.800,0.100,-1.600,-12.000,0.680
'[00:00:05.037 01/01/2011]',2.800,1.300,0.400,-1.500,-12.200,0.680
'[00:00:05.038 01/01/2011]',4.300,2.000,0.700,-1.400,-12.400,0.680
'[00:00:05.039 01/01/2011]',5.800,2.700,0.800,-1.400,-12.500,0.680
'[00:00:05.040 01/01/2011]',6.500,3.400,0.600,-1.200,-12.200,0.688
'[00:00:05.041 01/01/2011]',5.900,4.000,0.200,-0.900,-11.700,0.688
'[00:00:05.042 01/01/2011]',4.300,4.400,0.000,-0.600,-11.100,0.688
'[00:00:05.043 01/01/2011]',2.700,4.500,0.000,-0.200,-10.400,0.688
'[00:00:05.044 01/01/2011]',2.100,4.200,0.200,0.100,-9.900,0.688
'[00:00:05.045 01/01/2011]',2.800,3.800,0.600,0.200,-9.700,0.688
'[00:00:05.046 01/01/2011]',4.500,3.500,0.900,0.000,-9.800,0.688
'[00:00:05.047 01/01/2011]',6.200,3.400,1.100,-0.200,-10.000,0.688
'[00:00:05.048 01/01/2011]',7.100,3.600,1.000,-0.500,-10.300,0.688
'[00:00:05.049 01/01/2011]',6.800,3.900,0.700,-0.500,-10.600,0.688
'[00:00:05.050 01/01/2011]',5.800,4.200,0.400,-0.200,-10.700,0.579
'[00:00:05.051 01/01/2011]',4.700,4.300,0.100,0.000,-10.700,0.579
'[00:00:05.052 01/01/2011]',4.200,4.200,-0.100,0.100,-10.800,0.579
'[00:00:05.053 01/01/2011]',4.500,3.800,-0.300,-0.400,-10.900,0.579
'[00:00:05.054 01/01/2011]',5.100,3.400,-0.500,-1.300,-11.100,0.579
'[00:00:05.055 01/01/2011]',5.700,3.000,-0.700,-2.400,-11.300,0.579
'[00:00:05.056 01/01/2011]',6.100,2.800,-0.800,-3.000,-11.300,0.579
'[00:00:05.057 01/01/2011]',6.400,2.800,-0.600,-2.800,-11.100,0.579
'[00:00:05.058 01/01/2011]',6.800,3.100,-0.300,-1.800,-10.500,0.579
'[00:00:05.059 01/01/2011]',7.200,3.600,0.200,-0.300,-9.900,0.579
'[00:00:05.060 01/01/2011]',7.500,4.200,0.400,1.000,-9.500,0.822
'[00:00:05.061 01/01/2011]',7.300,4.900,0.400,1.600,-9.500,0.822
'[00:00:05.062 01/01/2011]',6.900,5.500,0.100,1.400,-10.000,0.822
'[00:00:05.063 01/01/2011]',6.600,5.800,-0.400,0.700,-10.800,0.822
'[00:00:05.064 01/01/2011]',6.600,5.800,-1.000,-0.100,-11.500,0.822
'[00:00:05.065 01/01/2011]',7.000,5.400,-1.400,-0.700,-11.900,0.822
'[00:00:05.066 01/01/2011]',7.600,4.700,-1.600,-0.900,-11.900,0.822
'[00:00:05.067 01/01/2011]',7.900,3.900,-1.800,-0.900,-11.500,0.822
'[00:00:05.068 01/01/2011]',7.500,3.100,-2.000,-0.800,-11.100,0.822
'[00:00:05.069 01/01/2011]',6.600,2.600,-2.200,-0.700,-10.900,0.822
'[00:00:05.070 01/01/2011]',5.800,2.300,-2.300,-0.600,-10.900,0.579
'[00:00:05.071 01/01/2011]',5.500,2.300,-2.300,-0.300,-11.100,0.579
'[00:00:05.072 01/01/2011]',6.000,2.400,-2.100,0.100,-11.400,0.579
'[00:00:05.073 01/01/2011]',6.900,2.500,-1.700,0.600,-11.400,0.579
'[00:00:05.074 01/01/2011]',7.800,2.500,-1.200,1.200,-11.200,0.579
'[00:00:05.075 01/01/2011]',8.100,2.800,-0.700,1.800,-10.600,0.579
'[00:00:05.076 01/01/2011]',7.700,3.400,-0.200,2.200,-9.800,0.579
'[00:00:05.077 01/01/2011]',6.800,4.200,0.400,2.500,-9.100,0.579
'[00:00:05.078 01/01/2011]',6.000,5.200,0.900,2.400,-8.400,0.579
'[00:00:05.079 01/01/2011]',5.400,5.900,1.300,2.000,-8.100,0.579
'[00:00:05.080 01/01/2011]',5.000,6.000,1.500,1.400,-7.900,0.668
'[00:00:05.081 01/01/2011]',4.700,5.600,1.400,0.900,-7.800,0.668
'[00:00:05.082 01/01/2011]',4.400,4.900,1.100,0.800,-7.600,0.668
'[00:00:05.083 01/01/2011]',4.000,4.300,0.800,1.300,-7.300,0.668
'[00:00:05.084 01/01/2011]',4.000,4.200,0.600,2.200,-6.800,0.668
'[00:00:05.085 01/01/2011]',4.500,4.600,0.500,3.300,-6.300,0.668
'[00:00:05.086 01/01/2011]',5.600,5.200,0.500,4.000,-5.900,0.668
'[00:00:05.087 01/01/2011]',7.000,5.500,0.400,4.100,-5.700,0.668
'[00:00:05.088 01/01/2011]',8.200,5.400,0.400,3.500,-5.600,0.668
'[00:00:05.089 01/01/2011]',8.900,4.800,0.400,2.500,-5.500,0.668
'[00:00:05.090 01/01/2011]',8.900,4.100,0.600,1.700,-5.500,0.680
'[00:00:05.091 01/01/2011]',8.300,3.700,0.900,1.300,-5.400,0.680
'[00:00:05.092 01/01/2011]',7.400,3.500,1.200,1.300,-5.500,0.680
'[00:00:05.093 01/01/2011]',6.300,3.600,1.300,1.600,-5.600,0.680
'[00:00:05.094 01/01/2011]',5.200,3.900,1.300,1.900,-6.000,0.680
'[00:00:05.095 01/01/2011]',4.000,4.300,1.200,2.200,-6.300,0.680
'[00:00:05.096 01/01/2011]',2.600,4.900,1.200,2.500,-6.600,0.680
'[00:00:05.097 01/01/2011]',1.200,5.500,1.500,2.700,-6.800,0.680
'[00:00:05.098 01/01/2011]',0.200,6.100,1.900,2.900,-6.700,0.680
'[00:00:05.099 01/01/2011]',0.100,6.400,2.300,2.800,-6.600,0.680
'[00:00:05.100 01/01/2011]',1.200,6.400,2.600,2.400,-6.500,0.720
'[00:00:05.101 01/01/2011]',3.100,6.100,2.500,1.900,-6.300,0.720
'[00:00:05.102 01/01/2011]',5.300,5.600,2.100,1.300,-6.200,0.720
'[00:00:05.103 01/01/2011]',6.900,5.300,1.800,0.900,-6.200,0.720
'[00:00:05.104 01/01/2011]',7.300,5.300,1.600,0.900,-6.100,0.720
'[00:00:05.105 01/01/2011]',6.700,5.500,1.700,1.200,-6.200,0.720
'[00:00:05.106 01/01/2011]',5.400,5.700,1.900,1.500,-6.300,0.720
'[00:00:05.107 01/01/2011]',4.400,5.700,2.100,1.800,-6.400,0.720
'[00:00:05.108 01/01/2011]',4.200,5.400,2.300,1.900,-6.500,0.720
'[00:00:05.109 01/01/2011]',4.900,4.900,2.300,1.900,-6.400,0.720
'[00:00:05.110 01/01/2011]',6.000,4.500,2.300,1.900,-6.300,0.579
'[00:00:05.111 01/01/2011]',7.000,4.300,2.300,1.800,-6.100,0.579
'[00:00:05.112 01/01/2011]',7.300,4.300,2.300,1.800,-6.100,0.579
'[00:00:05.113 01/01/2011]',6.800,4.300,2.100,1.600,-6.200,0.579
'[00:00:05.114 01/01/2011]',6.000,4.200,1.900,1.300,-6.500,0.579
'[00:00:05.115 01/01/2011]',5.100,4.000,1.500,1.100,-7.000,0.579
'[00:00:05.116 01/01/2011]',4.500,3.900,1.100,0.900,-7.400,0.579
'[00:00:05.117 01/01/2011]',4.500,4.000,0.700,0.900,-7.800,0.579
'[00:00:05.118 01/01/2011]',4.900,4.400,0.500,1.100,-7.800,0.579
'[00:00:05.119 01/01/2011]',5.800,5.100,0.400,1.400,-7.600,0.579
'[00:00:05.120 01/01/2011]',6.800,5.600,0.500,1.700,-7.100,0.822
'[00:00:05.121 01/01/2011]',7.800,5.900,0.700,1.900,-6.600,0.822
'[00:00:05.122 01/01/2011]',8.400,5.700,1.000,1.900,-6.300,0.822
'[00:00:05.123 01/01/2011]',8.200,5.000,1.200,1.700,-6.200,0.822
'[00:00:05.124 01/01/2011]',7.300,4.000,1.300,1.300,-6.500,0.822
'[00:00:05.125 01/01/2011]',5.800,3.100,1.200,1.000,-7.000,0.822
'[00:00:05.126 01/01/2011]',4.600,2.600,1.000,0.700,-7.400,0.822
'[00:00:05.127 01/01/2011]',4.200,2.600,0.800,0.600,-7.500,0.822
'[00:00:05.128 01/01/2011]',4.800,2.900,0.700,0.900,-7.300,0.822
'[00:00:05.129 01/01/2011]',6.200,3.400,0.700,1.400,-6.900,0.822
'[00:00:05.130 01/01/2011]',7.500,3.500,0.800,1.900,-6.300,0.579
'[00:00:05.131 01/01/2011]',8.000,3.400,0.900,2.300,-5.700,0.579
'[00:00:05.132 01/01/2011]',7.400,3.100,1.200,2.500,-5.100,0.579
'[00:00:05.133 01/01/2011]',6.200,3.000,1.500,2.500,-4.500,0.579
'[00:00:05.134 01/01/2011]',5.100,3.100,2.000,2.400,-3.800,0.579
'[00:00:05.135 01/01/2011]',4.800,3.500,2.500,2.500,-3.000,0.579
'[00:00:05.136 01/01/2011]',5.400,4.100,3.000,2.700,-2.100,0.579
'[00:00:05.137 01/01/2011]',6.400,4.500,3.300,3.000,-1.400,0.579
'[00:00:05.138 01/01/2011]',7.300,4.600,3.400,3.300,-0.900,0.579
'[00:00:05.139 01/01/2011]',7.700,4.300,3.200,3.500,-0.800,0.579
'[00:00:05.140 01/01/2011]',7.700,3.700,3.000,3.400,-1.200,0.668
'[00:00:05.141 01/01/2011]',7.700,3.200,2.800,3.200,-1.800,0.668
'[00:00:05.142 01/01/2011]',7.700,2.900,2.700,2.900,-2.500,0.668
'[00:00:05.143 01/01/2011]',7.700,3.100,2.700,2.600,-2.900,0.668
'[00:00:05.144 01/01/2011]',7.200,3.600,2.700,2.600,-2.800,0.668
'[00:00:05.145 01/01/2011]',6.100,4.100,2.500,2.800,-2.400,0.668
'[00:00:05.146 01/01/2011]',4.400,4.400,2.100,3.100,-2.000,0.668
'[00:00:05.147 01/01/2011]',2.900,4.300,1.600,3.300,-1.800,0.668
'[00:00:05.148 01/01/2011]',2.400,3.800,0.900,3.100,-2.100,0.668
'[00:00:05.149 01/01/2011]',3.200,3.200,0.400,2.700,-2.700,0.668
'[00:00:05.150 01/01/2011]',5.000,2.800,0.100,2.100,-3.300,0.681
'[00:00:05.151 01/01/2011]',6.900,2.800,0.100,1.600,-3.600,0.681
'[00:00:05.152 01/01/2011]',8.100,3.100,0.400,1.600,-3.400,0.681
'[00:00:05.153 01/01/2011]',8.200,3.400,0.800,1.900,-2.800,0.681
'[00:00:05.154 01/01/2011]',7.500,3.400,1.100,2.500,-2.200,0.681
'[00:00:05.155 01/01/2011]',6.600,3.000,1.200,3.000,-1.900,0.681
'[00:00:05.156 01/01/2011]',6.000,2.400,1.000,3.200,-2.000,0.681
'[00:00:05.157 01/01/2011]',5.900,2.000,0.600,2.900,-2.300,0.681
'[00:00:05.158 01/01/2011]',6.100,2.100,0.400,2.400,-2.600,0.681
'[00:00:05.159 01/01/2011]',6.300,2.600,0.400,1.900,-2.600,0.681
'[00:00:05.160 01/01/2011]',6.500,3.100,0.500,1.800,-2.400,0.716
'[00:00:05.161 01/01/2011]',6.500,3.200,0.600,1.900,-2.000,0.716
'[00:00:05.162 01/01/2011]',6.500,2.700,0.600,2.300,-1.700,0.716
'[00:00:05.163 01/01/2011]',6.600,1.700,0.200,2.700,-1.500,0.716
'[00:00:05.164 01/01/2011]',6.700,0.700,-0.400,2.900,-1.500,0.716
'[00:00:05.165 01/01/2011]',6.900,0.100,-1.100,2.900,-1.500,0.716
'[00:00:05.166 01/01/2011]',7.000,0.000,-1.700,2.800,-1.500,0.716
'[00:00:05.167 01/01/2011]',6.800,0.300,-2.100,2.600,-1.300,0.716
'[00:00:05.168 01/01/2011]',6.100,0.600,-2.300,2.400,-1.200,0.716
'[00:00:05.169 01/01/2011]',4.800,0.500,-2.600,2.200,-1.100,0.716
'[00:00:05.170 01/01/2011]',3.200,0.100,-2.900,1.900,-1.100,0.579
'[00:00:05.171 01/01/2011]',1.600,-0.400,-3.500,1.400,-1.300,0.579
'[00:00:05.172 01/01/2011]',0.600,-0.800,-4.200,0.800,-1.600,0.579
'[00:00:05.173 01/01/2011]',0.400,-1.000,-4.900,0.300,-1.900,0.579
'[00:00:05.174 01/01/2011]',0.900,-1.000,-5.300,0.000,-2.000,0.579
'[00:00:05.175 01/01/2011]',1.500,-1.200,-5.400,-0.100,-2.000,0.579
'[00:00:05.176 01/01/2011]',1.600,-1.500,-5.400,-0.100,-1.800,0.579
'[00:00:05.177 01/01/2011]',0.900,-1.900,-5.300,0.000,-1.400,0.579
'[00:00:05.178 01/01/2011]',-0.400,-2.200,-5.400,0.000,-1.100,0.579
'[00:00:05.179 01/01/2011]',-1.400,-2.200,-5.600,-0.100,-0.700,0.579
'[00:00:05.180 01/01/2011]',-1.600,-1.800,-6.000,-0.200,-0.400,0.822
'[00:00:05.181 01/01/2011]',-1.000,-1.300,-6.300,-0.400,-0.100,0.822
'[00:00:05.182 01/01/2011]',-0.100,-1.000,-6.400,-0.600,0.100,0.822
'[00:00:05.183 01/01/2011]',0.200,-1.000,-6.300,-0.800,0.200,0.822
'[00:00:05.184 01/01/2011]',-0.600,-1.500,-6.000,-1.000,0.200,0.822
'[00:00:05.185 01/01/2011]',-1.900,-2.300,-5.900,-1.200,0.100,0.822
'[00:00:05.186 01/01/2011]',-3.100,-3.200,-6.000,-1.300,-0.200,0.822
'[00:00:05.187 01/01/2011]',-3.500,-4.000,-6.500,-1.300,-0.600,0.822
'[00:00:05.188 01/01/2011]',-2.900,-4.700,-7.100,-1.200,-0.900,0.822
'[00:00:05.189 01/01/2011]',-2.100,-5.300,-7.600,-1.200,-1.200,0.822
'[00:00:05.190 01/01/2011]',-2.000,-5.600,-7.800,-1.200,-1.200,0.579
'[00:00:05.191 01/01/2011]',-2.900,-5.700,-7.600,-1.400,-1.100,0.579
'[00:00:05.192 01/01/2011]',-4.600,-5.400,-7.200,-1.500,-0.700,0.579
'[00:00:05.193 01/01/2011]',-5.900,-4.900,-6.800,-1.300,-0.100,0.579
'[00:00:05.194 01/01/2011]',-6.200,-4.300,-6.500,-0.900,0.500,0.579
'[00:00:05.195 01/01/2011]',-5.500,-4.000,-6.400,-0.300,1.200,0.579
'[00:00:05.196 01/01/2011]',-4.500,-4.100,-6.400,0.400,1.900,0.579
'[00:00:05.197 01/01/2011]',-4.300,-4.500,-6.400,0.800,2.600,0.579
'[00:00:05.198 01/01/2011]',-5.300,-5.000,-6.200,0.900,3.200,0.579
'[00:00:05.199 01/01/2011]',-7.200,-5.400,-6.000,0.700,3.900,0.579
'[00:00:05.200 01/01/2011]',-8.900,-5.400,-5.600,0.200,4.700,0.668
'[00:00:05.201 01/01/2011]',-9.500,-5.100,-5.300,-0.100,5.400,0.668
'[00:00:05.202 01/01/2011]',-8.600,-4.800,-5.100,-0.200,6.000,0.668
'[00:00:05.203 01/01/2011]',-6.700,-4.600,-4.900,0.000,6.400,0.668
'[00:00:05.204 01/01/2011]',-5.100,-4.800,-4.900,0.400,6.600,0.668
'[00:00:05.205 01/01/2011]',-4.500,-5.300,-5.000,0.700,6.700,0.668
'[00:00:05.206 01/01/2011]',-5.300,-5.800,-5.200,0.800,6.700,0.668
'[00:00:05.207 01/01/2011]',-7.000,-6.400,-5.500,0.700,6.700,0.668
'[00:00:05.208 01/01/2011]',-8.600,-6.900,-6.100,0.400,6.600,0.668
'[00:00:05.209 01/01/2011]',-9.600,-7.300,-6.700,0.100,6.300,0.668
'[00:00:05.210 01/01/2011]',-9.700,-7.800,-7.500,-0.200,5.900,0.681
'[00:00:05.211 01/01/2011]',-9.200,-8.300,-8.100,-0.400,5.500,0.681
'[00:00:05.212 01/01/2011]',-8.400,-8.500,-8.600,-0.500,5.300,0.681
'[00:00:05.213 01/01/2011]',-8.100,-8.500,-8.700,-0.500,5.500,0.681
'[00:00:05.214 01/01/2011]',-8.300,-8.300,-8.600,-0.500,6.100,0.681
'[00:00:05.215 01/01/2011]',-9.200,-8.000,-8.300,-0.600,6.900,0.681
'[00:00:05.216 01/01/2011]',-10.700,-7.700,-8.000,-0.500,7.600,0.681
'[00:00:05.217 01/01/2011]',-12.300,-7.600,-7.800,-0.400,8.200,0.681
'[00:00:05.218 01/01/2011]',-13.600,-7.700,-7.800,-0.100,8.400,0.681
'[00:00:05.219 01/01/2011]',-14.300,-7.800,-8.000,0.300,8.400,0.681
'[00:00:05.220 01/01/2011]',-14.200,-8.000,-8.000,0.700,8.400,0.712
'[00:00:05.221 01/01/2011]',-13.800,-8.000,-8.000,1.100,8.500,0.712
'[00:00:05.222 01/01/2011]',-13.500,-8.100,-7.700,1.200,8.700,0.712
'[00:00:05.223 01/01/2011]',-13.600,-8.300,-7.500,1.200,8.900,0.712
'[00:00:05.224 01/01/2011]',-13.900,-8.600,-7.400,1.000,9.100,0.712
'[00:00:05.225 01/01/2011]',-13.900,-9.100,-7.500,0.600,9.200,0.712
'[00:00:05.226 01/01/2011]',-13.000,-9.500,-7.900,0.200,9.300,0.712
'[00:00:05.227 01/01/2011]',-11.000,-9.800,-8.300,-0.200,9.500,0.712
'[00:00:05.228 01/01/2011]',-8.700,-9.900,-8.700,-0.300,9.800,0.712
'[00:00:05.229 01/01/2011]',-7.100,-9.800,-8.900,-0.200,10.400,0.712
'[00:00:05.230 01/01/2011]',-7.000,-9.700,-8.800,0.200,11.100,0.579
'[00:00:05.231 01/01/2011]',-8.500,-9.700,-8.700,0.800,11.800,0.579
'[00:00:05.232 01/01/2011]',-10.600,-9.900,-8.700,1.300,12.400,0.579
'[00:00:05.233 01/01/2011]',-12.100,-10.200,-8.800,1.700,12.900,0.579
'[00:00:05.234 01/01/2011]',-12.200,-10.600,-9.100,1.600,13.300,0.579
'[00:00:05.235 01/01/2011]',-11.100,-10.800,-9.500,1.300,13.400,0.579
'[00:00:05.236 01/01/2011]',-9.700,-10.800,-9.700,1.000,13.300,0.579
'[00:00:05.237 01/01/2011]',-9.000,-10.700,-9.800,0.700,13.100,0.579
'[00:00:05.238 01/01/2011]',-9.400,-10.600,-9.800,0.700,12.700,0.579
'[00:00:05.239 01/01/2011]',-10.500,-10.600,-9.700,1.000,12.400,0.579
'[00:00:05.240 01/01/2011]',-11.200,-10.600,-9.800,1.200,12.400,0.822
'[00:00:05.241 01/01/2011]',-11.000,-10.800,-9.900,1.400,12.700,0.822
'[00:00:05.242 01/01/2011]',-9.800,-11.000,-10.100,1.400,13.100,0.822
'[00:00:05.243 01/01/2011]',-8.500,-11.400,-10.400,1.100,13.400,0.822
'[00:00:05.244 01/01/2011]',-7.700,-11.900,-10.700,0.800,13.400,0.822
'[00:00:05.245 01/01/2011]',-7.900,-12.400,-10.800,0.500,13.100,0.822
'[00:00:05.246 01/01/2011]',-8.700,-12.900,-10.900,0.200,12.600,0.822
'[00:00:05.247 01/01/2011]',-9.500,-13.300,-10.800,-0.100,12.300,0.822
'[00:00:05.248 01/01/2011]',-9.700,-13.400,-10.500,-0.200,12.500,0.822
'[00:00:05.249 01/01/2011]',-9.200,-13.300,-10.000,0.000,13.100,0.822
'[00:00:05.250 01/01/2011]',-8.500,-12.900,-9.300,0.300,13.900,0.579
'[00:00:05.251 01/01/2011]',-7.900,-12.600,-8.500,0.700,14.700,0.579
'[00:00:05.252 01/01/2011]',-7.800,-12.400,-7.800,1.100,15.000,0.579
'[00:00:05.253 01/01/2011]',-8.100,-12.500,-7.400,1.200,14.800,0.579
'[00:00:05.254 01/01/2011]',-8.300,-12.700,-7.300,1.100,14.200,0.579
'[00:00:05.255 01/01/2011]',-8.200,-12.800,-7.600,0.900,13.600,0.579
'[00:00:05.256 01/01/2011]',-7.800,-12.800,-8.100,0.800,13.100,0.579
'[00:00:05.257 01/01/2011]',-7.400,-12.600,-8.500,0.900,12.900,0.579
'[00:00:05.258 01/01/2011]',-7.300,-12.300,-8.700,1.000,12.900,0.579
'[00:00:05.259 01/01/2011]',-7.400,-12.200,-8.700,1.100,13.000,0.579
'[00:00:05.260 01/01/2011]',-7.700,-12.400,-8.500,0.900,13.000,0.668
'[00:00:05.261 01/01/2011]',-7.700,-12.900,-8.200,0.400,13.100,0.668
